@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN10	numeric
@ATTRIBUTE NN11	numeric
@ATTRIBUTE NN12	numeric
@ATTRIBUTE NN13	numeric
@ATTRIBUTE NN14	numeric
@ATTRIBUTE NN15	numeric
@ATTRIBUTE class	numeric

@DATA
-1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -11.530000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, 3804.489583333
-1.840000000, -1.280000000, -0.580000000, -1.000000000, -1.440000000, -2.170000000, -14.770000000, -1.300000000, -2.170000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, 736.447916667
-1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -12.160000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, 2657.296875000
-1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -15.660000000, -1.440000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.280000000, 754.588541667
-1.000000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -11.960000000, -1.450000000, -0.880000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, 2181.109375000
-1.440000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -13.540000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, 1585.963541667
-1.300000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, -12.690000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, 2514.869791667
-1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -11.890000000, -1.280000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, 2915.046875000
-1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.300000000, -1.440000000, -12.880000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, 1841.463541667
-1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -12.510000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, 1669.421875000
-1.450000000, -1.440000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -11.310000000, -1.440000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, 3394.437500000
-1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, -15.950000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, 591.276041667
-1.300000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -13.110000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.440000000, 2468.359375000
-1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -2.240000000, -15.060000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, 835.203125000
-1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -14.160000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, 1808.927083333
-1.300000000, -1.450000000, -1.280000000, -1.300000000, -0.880000000, -1.300000000, -12.590000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, 2156.484375000
-1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -10.380000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, 4703.406250000
-1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -11.500000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, 1851.135416667
-1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -13.840000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, -2.170000000, 1047.458333333
-0.880000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -11.280000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, 4277.046875000
-2.170000000, -1.300000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -10.470000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, -1.840000000, -1.280000000, 4339.984375000
-1.000000000, -0.580000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -13.760000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, 1252.343750000
-0.580000000, -1.440000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -11.420000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, 2500.515625000
-1.440000000, -1.450000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, -12.710000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -2.240000000, -1.840000000, 1650.296875000
-0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.280000000, -13.730000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, 1073.963541667
-1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, -14.610000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, 943.515625000
-1.440000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.440000000, -13.720000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -2.170000000, 1348.218750000
-1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, -1.440000000, -11.260000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, 3374.244791667
-1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.450000000, -1.300000000, -11.380000000, -1.450000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -1.450000000, 4380.187500000
-1.280000000, -1.840000000, -1.300000000, -1.000000000, -1.280000000, -2.240000000, -13.440000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, 1068.536458333
-1.000000000, -1.280000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -11.000000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, 3511.968750000
-1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, -17.690000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, 225.031250000
-1.280000000, -1.840000000, -1.840000000, -1.440000000, -1.300000000, -1.450000000, -16.270000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, 765.026041667
-1.440000000, -1.300000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, -11.430000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, -1.840000000, 2508.994791667
-1.450000000, -1.440000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -12.000000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, 1514.500000000
-2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.440000000, -15.710000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, 585.411458333
-1.000000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -11.460000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, 3202.208333333
-1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -14.960000000, -1.000000000, -0.880000000, -0.580000000, -1.440000000, -2.170000000, -2.240000000, 930.104166667
-1.300000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -7.500000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 17858.776041667
-1.000000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -13.740000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, 1057.677083333
-2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -11.720000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, 2222.755208333
-1.300000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, -1.840000000, -13.170000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, 1166.109375000
-0.580000000, -0.880000000, -0.580000000, -1.440000000, -1.840000000, -2.170000000, -11.760000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, 3462.713541667
-1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.300000000, -10.510000000, -1.280000000, -1.300000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, 3493.447916667
-1.000000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -1.440000000, -10.470000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, 5419.812500000
-1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -11.800000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, 2944.661458333
-0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -13.030000000, -1.840000000, -1.840000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, 1239.723958333
-1.840000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.840000000, -13.280000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -0.880000000, -1.300000000, 1468.677083333
-1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -14.450000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, 834.682291667
-0.580000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -2.170000000, -11.570000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, -1.300000000, -1.440000000, 2660.942708333
-1.300000000, -0.880000000, -1.300000000, -1.280000000, -1.000000000, -1.300000000, -9.440000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, 7833.843750000
-1.450000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.440000000, -14.000000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, 1336.291666667
-1.440000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -12.290000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, 2473.859375000
-1.300000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -15.570000000, -1.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, 862.026041667
-1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, -13.810000000, -2.240000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, 1307.885416667
-1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, -2.170000000, -11.330000000, -0.880000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, 2925.520833333
-1.280000000, -1.440000000, -1.300000000, -1.450000000, -0.880000000, -1.000000000, -10.100000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, -1.000000000, 7546.463541667
-1.000000000, -0.580000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -12.650000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, 1757.427083333
-1.440000000, -1.300000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, -13.630000000, -1.840000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, 1380.265625000
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -8.760000000, -0.580000000, -1.280000000, -1.300000000, -0.880000000, -1.300000000, -1.280000000, 13195.010416667
-1.440000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -12.680000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, 1796.786458333
-1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -9.950000000, -1.450000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -1.280000000, 4544.395833333
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -13.300000000, -1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, 1863.265625000
-1.000000000, -1.000000000, -1.000000000, -1.440000000, -2.170000000, -1.300000000, -9.510000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -2.170000000, 9635.000000000
-1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -14.710000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.280000000, 967.802083333
-1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -13.230000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, -1.440000000, 1794.625000000
-1.840000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -1.840000000, -12.770000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, 1620.442708333
-2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -10.490000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -0.580000000, 3374.588541667
-0.880000000, -1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -13.800000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, 1090.442708333
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -16.110000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.280000000, -1.450000000, 566.473958333
-1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -1.450000000, -10.960000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, 4047.546875000
-0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -10.280000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, -1.000000000, 4827.572916667
-1.840000000, -1.840000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -14.120000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, 720.958333333
-1.000000000, -1.280000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -12.700000000, -1.300000000, -1.280000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, 2129.229166667
-1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -2.240000000, -13.720000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, 1500.619791667
-1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -13.090000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, 1200.687500000
-1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -1.840000000, -17.800000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, 325.734375000
-1.440000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -12.490000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, 3048.848958333
-1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -11.410000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, 3640.755208333
-1.840000000, -1.300000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -10.330000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.280000000, -1.450000000, 4373.463541667
-1.840000000, -1.300000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -10.970000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, 3006.078125000
-1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -1.840000000, -17.140000000, -1.280000000, -1.450000000, -1.840000000, -1.440000000, -1.300000000, -1.840000000, 360.364583333
-1.840000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, -1.840000000, -9.630000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -1.440000000, 5925.734375000
-1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -15.360000000, -1.280000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, 710.395833333
-0.580000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -9.930000000, -1.440000000, -1.000000000, -1.300000000, -1.450000000, -1.000000000, -0.880000000, 4110.171875000
-1.450000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -12.560000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, 1543.458333333
-1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -14.030000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, 1526.703125000
-2.240000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -12.710000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, 1711.140625000
-1.280000000, -0.580000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -13.220000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -0.880000000, 1224.255208333
-1.000000000, -1.000000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, -15.410000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, 736.255208333
-1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -13.510000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, 1138.562500000
-1.280000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, -13.830000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, 2029.645833333
-1.300000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -16.620000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, 603.661458333
-1.000000000, -1.440000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -16.580000000, -1.450000000, -1.840000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, 445.463541667
-1.280000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -12.380000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -1.300000000, -2.170000000, 2219.901041667
-1.000000000, -1.000000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -10.210000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, 6439.848958333
-0.580000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -0.580000000, -14.660000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, 1206.854166667
-0.880000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -15.560000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, -0.580000000, -1.000000000, 838.265625000
-1.280000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -14.470000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, 1017.619791667
-0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -13.040000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, 1764.645833333
-2.170000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.000000000, -12.950000000, -1.840000000, -1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, 2119.848958333
-1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, -13.690000000, -2.170000000, -2.240000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, 1240.968750000
-1.450000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -12.040000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, 3112.468750000
-1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -13.220000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -1.450000000, -0.880000000, 1919.921875000
-0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -13.380000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, 1444.552083333
-2.240000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -13.230000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, 1493.572916667
-1.300000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -1.440000000, -12.460000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, 1906.687500000
-1.280000000, -1.450000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -12.430000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, 2247.135416667
-1.300000000, -1.280000000, -1.840000000, -1.300000000, -0.880000000, -1.450000000, -14.170000000, -1.280000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, 998.328125000
-1.450000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -1.300000000, -11.930000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, 3393.828125000
-2.170000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -15.110000000, -1.300000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.440000000, 1117.630208333
-1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -14.460000000, -1.300000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.840000000, 1500.223958333
-1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -8.460000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -1.440000000, 18859.395833333
