@RELATION Infoplasmid

@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric
@ATTRIBUTE att17 numeric
@ATTRIBUTE att18 numeric
@ATTRIBUTE att19 numeric
@ATTRIBUTE att20 numeric
@ATTRIBUTE att21 numeric
@ATTRIBUTE att22 numeric
@ATTRIBUTE att23 numeric
@ATTRIBUTE att24 numeric
@ATTRIBUTE att25 numeric
@ATTRIBUTE att26 numeric
@ATTRIBUTE att27 numeric
@ATTRIBUTE att28 numeric
@ATTRIBUTE att29 numeric
@ATTRIBUTE att30 numeric
@ATTRIBUTE att31 numeric
@ATTRIBUTE att32 numeric
@ATTRIBUTE att33 numeric
@ATTRIBUTE att34 numeric
@ATTRIBUTE att35 numeric
@ATTRIBUTE att36 numeric
@ATTRIBUTE att37 numeric
@ATTRIBUTE att38 numeric
@ATTRIBUTE att39 numeric
@ATTRIBUTE att40 numeric
@ATTRIBUTE att41 numeric
@ATTRIBUTE att42 numeric
@ATTRIBUTE att43 numeric
@ATTRIBUTE att44 numeric
@ATTRIBUTE att45 numeric
@ATTRIBUTE att46 numeric
@ATTRIBUTE att47 numeric
@ATTRIBUTE att48 numeric
@ATTRIBUTE att49 numeric
@ATTRIBUTE att50 numeric
@ATTRIBUTE att51 numeric
@ATTRIBUTE att52 numeric
@ATTRIBUTE att53 numeric
@ATTRIBUTE att54 numeric
@ATTRIBUTE att55 numeric
@ATTRIBUTE att56 numeric
@ATTRIBUTE att57 numeric
@ATTRIBUTE att58 numeric
@ATTRIBUTE att59 numeric
@ATTRIBUTE att60 numeric
@ATTRIBUTE att61 numeric
@ATTRIBUTE att62 numeric
@ATTRIBUTE att63 numeric
@ATTRIBUTE att64 numeric
@ATTRIBUTE att65 numeric
@ATTRIBUTE att66 numeric
@ATTRIBUTE att67 numeric
@ATTRIBUTE att68 numeric
@ATTRIBUTE att69 numeric
@ATTRIBUTE att70 numeric
@ATTRIBUTE att71 numeric
@ATTRIBUTE att72 numeric
@ATTRIBUTE att73 numeric
@ATTRIBUTE att74 numeric
@ATTRIBUTE att75 numeric
@ATTRIBUTE att76 numeric
@ATTRIBUTE att77 numeric
@ATTRIBUTE att78 numeric
@ATTRIBUTE att79 numeric
@ATTRIBUTE att80 numeric
@ATTRIBUTE att81 numeric
@ATTRIBUTE att82 numeric
@ATTRIBUTE att83 numeric
@ATTRIBUTE att84 numeric
@ATTRIBUTE att85 numeric
@ATTRIBUTE att86 numeric
@ATTRIBUTE att87 numeric
@ATTRIBUTE att88 numeric
@ATTRIBUTE att89 numeric
@ATTRIBUTE att90 numeric
@ATTRIBUTE att91 numeric
@ATTRIBUTE att92 numeric
@ATTRIBUTE att93 numeric
@ATTRIBUTE att94 numeric
@ATTRIBUTE att95 numeric
@ATTRIBUTE att96 numeric
@ATTRIBUTE att97 numeric
@ATTRIBUTE att98 numeric
@ATTRIBUTE att99 numeric
@ATTRIBUTE att100 numeric
@ATTRIBUTE att101 numeric
@ATTRIBUTE att102 numeric
@ATTRIBUTE att103 numeric
@ATTRIBUTE att104 numeric
@ATTRIBUTE att105 numeric
@ATTRIBUTE att106 numeric
@ATTRIBUTE att107 numeric
@ATTRIBUTE att108 numeric
@ATTRIBUTE att109 numeric
@ATTRIBUTE att110 numeric
@ATTRIBUTE att111 numeric
@ATTRIBUTE att112 numeric
@ATTRIBUTE att113 numeric
@ATTRIBUTE att114 numeric
@ATTRIBUTE att115 numeric
@ATTRIBUTE att116 numeric
@ATTRIBUTE att117 numeric
@ATTRIBUTE att118 numeric
@ATTRIBUTE att119 numeric
@ATTRIBUTE att120 numeric
@ATTRIBUTE att121 numeric
@ATTRIBUTE att122 numeric
@ATTRIBUTE att123 numeric
@ATTRIBUTE att124 numeric
@ATTRIBUTE att125 numeric
@ATTRIBUTE att126 numeric
@ATTRIBUTE att127 numeric
@ATTRIBUTE att128 numeric
@ATTRIBUTE att129 numeric
@ATTRIBUTE att130 numeric
@ATTRIBUTE att131 numeric
@ATTRIBUTE att132 numeric
@ATTRIBUTE class {F,P,Q,V}

@DATA
-0.858763275, -0.660822249, 0.136442529, -1.210144235, -0.688514380, 0.941203607, -0.265748830, -2.182717470, 0.428956494, -0.146914723, -2.075606929, -2.352503509, -1.923727653, -1.295415726, -1.125453210, -0.619168211, 0.424206889, -1.723827669, -1.344935397, -1.419574856, -0.314653333, 0.146184524, 1.273179941, 1.229368237, 0.246059243, 0.787183250, -0.624965601, 0.389757674, 1.822793637, 0.380184067, 1.063037885, -0.438545967, -0.081010433, 0.762260727, -0.014654307, 0.239386316, 0.126130955, 0.610480918, 0.348544229, 0.570958549, -0.119666483, -0.846937925, 0.124150571, 0.619903722, 0.258336898, -0.313912756, -0.028410012, -0.435215538, -0.965840016, -0.865132184, -1.700137681, -1.931923717, -0.530471521, -1.258071148, -2.247962946, -1.429875710, -0.480695272, 1.679531382, 0.644628122, 0.887189320, 0.881488563, -1.365766312, 1.135427169, -0.596402643, 0.241044075, 0.933106949, -0.827173730, -0.615543253, -1.307619092, -0.510280322, 1.712212074, 1.532232783, 1.141688616, 2.004873618, 1.407799415, 2.079927391, 1.831350303, 0.948475187, -1.046799259, -0.609334885, -0.417445225, -0.244444036, -0.375150729, 0.187037800, -0.001115988, 1.655792906, 0.780416793, -0.232306546, -0.498879853, -0.718596075, -0.854360514, -0.633405099, 1.834819261, 1.555733807, 0.607901737, 2.219921265, 1.044751446, 3.158373097, 2.989444126, 0.861417493, -0.600335705, -0.671143611, -0.613227421, -0.504108112, -0.572335896, -0.222766292, -0.242724951, 1.785943047, 0.469684166, -0.373343031, 1.198941329, 0.983025663, 1.392190661, 0.503038012, -1.452111412, -1.657735909, -2.080972640, -2.284258397, -1.191763555, -2.073174027, -2.277572944, -1.493963010, 1.154327906, 1.044013147, 0.468265384, -0.003360252, 0.189426351, -0.978184943, -0.046027984, -1.263938226, -0.502271297, -0.004656292, F
-2.170889196, -0.900920725, 0.318925708, -1.288614692, -1.814414835, 0.528796426, -1.175888291, -2.937525337, -3.648520934, -1.538770262, -0.481256291, -0.937900581, 0.746058965, -0.501055141, -1.305623918, 0.570011524, -1.549208561, -0.297908701, -1.654292225, -0.480808000, -2.197484465, -1.228579061, -0.025066842, -1.100836701, -1.956526892, 0.087395471, 0.325581219, 0.050228129, 0.172259227, -0.640641531, -0.045771905, 1.344284306, 0.509516827, 1.808199161, -0.009422600, -0.111863058, -0.094722962, -0.589357620, 1.204515196, 1.526821797, 2.376040679, -1.472220961, -1.489074177, -1.421514504, -1.951395350, 1.073084691, 0.446903346, -1.242029683, -1.230277016, -0.979543649, -1.741304491, -2.153945404, -2.669644791, -1.729954286, -1.009918283, -0.778033843, -0.959045689, -0.023143149, -0.359966391, 0.014107136, -0.856150213, -1.292654762, -1.963743432, -0.254033347, -1.356146836, 0.072915027, 2.050348420, 0.922848014, 1.406589191, 1.695651665, 1.370325045, 0.303999181, 0.415695822, 2.626617514, 2.281845553, 0.992715754, -0.229317277, -0.798592077, -0.526522569, -0.942512209, 0.919553993, 1.884982031, 0.961140917, 0.742574640, 0.496129475, 2.063721039, 2.573216631, 1.552975906, 2.664296514, 0.991265782, 1.349360040, 2.514962563, 1.532584821, 0.302812971, -0.076935082, 3.959620840, 3.848564907, 0.867506993, -0.055256853, -0.800572675, -0.625037695, -0.774393550, 0.652235255, 2.993509905, 0.923688240, 0.540309052, 0.087072300, 2.749005876, 4.839016240, 2.593874972, -1.853729674, -0.263974217, -0.503564499, -1.952205838, -1.469210525, -0.209794898, -0.515860966, -2.581407721, -2.315890954, -0.636305286, 0.669996039, 0.883559682, 0.743037212, 0.742293192, -1.011197679, -1.492425395, -0.894451140, -0.830863422, -0.758846727, -1.744548877, -2.186994931, -1.330781583, Q
0.235897236, -0.619686496, 1.535400928, 0.401917831, 0.947719447, 0.928514155, -0.237316525, 1.370719788, 1.203398513, -0.024337371, 0.106931997, -0.364807619, 0.871715799, -0.451184970, -0.809916150, -0.078150302, -0.011353865, 1.334852297, -1.068549873, 0.909447124, -1.225601471, -0.420765609, -0.350559201, 1.606147453, -0.460934723, -0.815920129, -0.722014388, 0.492216073, 1.204377014, 1.567027636, 1.373996124, -0.377021086, -1.870896588, 0.402645061, -0.484708673, -0.409485443, 0.830613413, 0.537498954, 0.248938105, -0.963141248, 0.801264882, -0.039139825, 1.234529499, -0.382245482, -0.109181331, -0.492808923, 0.307313178, 0.451897645, 0.917467394, 0.655500197, -1.844221516, -0.408245472, -0.746947197, 0.914736211, 1.652104490, 0.070278670, 0.014861995, 1.289404014, -0.579891136, -0.770561662, -0.417222141, 1.148327659, -1.027037591, 0.511087600, -1.637867098, -1.691834016, -0.148932806, 0.633490866, 0.914395440, 0.802796326, -0.867953072, -0.276823594, 0.488942586, -0.665368148, -0.197171838, -0.768390708, -1.616697430, 0.580332539, 1.561903439, 1.468501278, 1.147849717, 0.911097597, 0.013042561, 0.445529913, 0.314466027, -0.234274111, 0.895250425, 1.320008824, -0.447524887, 0.173515062, 0.685039187, 0.483759035, -0.730654230, -0.499978371, -0.045985787, -0.546948942, -0.437808154, -0.653359585, -1.040667054, 0.175263756, 1.400810850, 1.264352771, 1.451445327, 0.618223117, -0.230841646, 0.016888890, 0.181629027, -0.475867765, 0.343373314, 1.290052327, -0.251145477, -0.352950779, -0.826924539, -0.089350110, 1.268072433, 0.553418868, -1.208693241, 0.095793401, -0.083678749, 0.551297397, 0.811828476, -0.469450850, -1.547138639, -1.450330089, -1.418759148, -1.168848933, 0.107876061, 0.544137441, -0.640576353, -0.142513375, -0.594771875, -1.988782681, V
1.786924845, -0.451225794, 0.232799357, 1.751500320, 0.727029328, -1.380389263, -1.180168423, -0.521420506, 0.196891861, 0.014758043, 1.799743038, 0.718932324, 0.932691367, -1.119682741, -0.696475334, -0.416360083, -0.217336476, -0.742907493, -0.285266414, 0.011242631, 0.290781975, -0.121331703, 0.871095626, -0.153882405, -0.462008240, 0.692092608, 0.107991802, 1.504745449, 2.717904920, 0.237213392, -2.040888547, -1.054244061, -0.927984576, 1.106241140, 1.140436943, -0.946731567, -0.670768223, 1.140035448, -0.933940969, -0.971868490, 0.076547600, 0.556939849, -0.991945130, -0.466657982, -0.354193484, -0.419925299, 1.068874730, 0.117318319, -0.017736628, -1.568242642, -2.084361241, 0.320943403, 1.185590200, 1.541053830, 0.522898918, -0.320826450, -0.614908698, -0.915807466, 0.215639114, -0.958440107, 0.690425756, -0.264376177, -1.394330601, -0.003954905, 0.934867532, 0.610226886, 0.303227810, 0.018425171, -1.427096203, -0.215573693, 0.132174679, 0.668532304, -0.615019701, -0.921551912, -1.855359923, -0.665763061, -0.802504206, -1.819779153, -0.219724005, -0.543983116, -0.976317679, -1.163382773, -1.206507745, -0.933516031, -0.947862034, -1.378041839, -0.306746473, -1.107280602, -0.210385407, -0.161172525, -0.981875537, -0.573138556, -0.307810410, 0.106734992, -0.502012604, -0.598078054, -0.731734111, -0.675498230, -0.682552850, -1.080577691, -0.418505495, -0.313496761, -0.997707534, -0.942771750, -1.003934152, -0.729332331, -0.730809716, -0.964311176, -0.508165161, -0.775816447, -0.184427868, 0.077323940, 1.435457146, -0.119155801, -0.738223457, -0.473671998, 1.094409587, 1.115815601, 1.551519823, 0.405130913, 0.248135457, 1.799831000, 0.749107924, 0.749789340, 0.357790846, 1.045579561, 1.362267795, 0.838780483, -0.451983053, 1.158789147, 0.650194915, 0.921606792, Q
0.097971704, 1.186089106, 1.192323035, 0.489137607, 1.154378406, 1.151156353, 1.480850681, -0.530554595, 0.092382384, 1.500677738, 0.708312692, 0.941270235, 0.611980091, -0.032038054, 1.230111974, 0.680982010, 0.425801182, -0.455031732, 0.428633956, 0.502497922, 1.055542363, -0.906111777, 0.669404372, 1.269431264, 1.303553800, -1.164279433, 0.263181340, -0.160221638, 0.471971256, 0.053737127, 0.115453068, -1.535741880, 0.349804375, 0.085582764, 0.054937084, -0.285356336, -1.742271366, -0.334105560, -0.179646436, -0.142397521, -0.990365329, -0.472655176, -0.046440577, 0.661885080, 0.639723740, 0.224984341, -0.171534109, 0.836185898, 0.283786048, 0.792793955, -0.016872562, -0.281997846, 0.853004843, 1.234329790, 1.504718220, 0.129036247, 1.381085848, 0.069429447, 1.133349777, 0.363340009, -0.094480913, 0.414853714, 1.704840000, 0.329483017, 0.529749138, -1.504514285, -0.681622027, -0.136674138, 0.010525122, -1.024292819, -0.716484135, -1.462285310, -0.981253524, 0.209156690, -1.016791672, -1.182509300, -0.087773898, -0.396756696, 0.039499433, 0.692449018, -1.187660751, -0.782126922, 1.152687387, -0.955636383, -1.253545721, -1.074710663, -0.572366323, 0.655843027, -0.729034741, -0.471705259, -0.342541730, -0.802462720, -0.723032835, -0.787049951, -0.651979974, -0.202821309, -0.571972338, -0.792289528, -0.475854087, -0.578720591, -0.312279848, 0.369920656, -0.932934626, -0.895118710, 0.923641989, -0.424435897, -0.909892943, -0.818518080, -0.585258720, 0.220567664, 0.436454370, 0.001627461, 0.090780362, 1.128957537, 0.451589801, 1.312572987, 0.918527637, -0.579935591, 1.294838337, 0.851460713, 0.384512800, 0.640647093, -0.137215931, -0.983694878, 1.737229665, 1.284811448, -0.409597597, 1.228000304, 1.795154060, 1.306345049, 1.074787730, -1.163750535, P
-1.524980263, -3.306103013, -0.477861993, -0.465631853, -1.696152192, -0.797828071, -1.292980469, 0.086688362, 1.412953412, -0.028158727, -0.555584242, -0.306138612, -0.121748017, 0.054641053, 0.195163127, -0.381332264, -1.696202343, -0.443220035, 1.016956671, 0.142738921, 0.744159661, 0.006997114, -0.078139395, 0.296878818, -1.145030484, 0.575983068, 0.520213972, 0.974595337, 0.158520427, 0.841604299, 1.523010125, 1.409003853, 0.437388111, 0.585101788, 0.392307947, 0.937147042, -0.249275817, 0.463794529, 0.296415799, 0.864228236, -0.649438635, 0.134517347, 0.913416832, 1.440908179, -0.442028030, -2.648397312, -0.252814460, -1.043193970, -1.231889436, -0.191144645, -0.346207042, -0.255877647, -0.876832603, -0.756159083, -1.370447773, -0.344696715, -0.208827049, -0.972012256, 0.620192039, -0.445642470, -1.147908283, -0.115794638, -0.281584915, -0.218307855, -0.576177513, -0.659110763, -0.216456791, 1.613039937, 0.038229959, -0.103392075, 0.573165669, -0.242314459, 0.257466623, -0.274043804, 0.360395417, 0.075481157, 0.757023300, 0.897936089, 1.289871313, 1.292868398, 0.905991870, -0.486653636, 0.563880339, 1.412505300, 1.770102630, 0.666305690, 0.105903355, 0.094685812, -0.470934243, 1.967495142, -0.145013129, -0.468181639, 0.105893955, -0.214196780, -0.231027109, -0.424122035, -0.150837677, -0.311336183, 0.268637583, 0.788187369, 1.156399892, 0.883469999, 1.099277090, -0.584952499, 0.140378142, 1.024614897, 2.674500274, 0.198536053, -0.169629570, -0.000274144, 0.002109120, -1.394109359, -0.266737428, 0.201255384, -1.387989739, 0.113623702, -0.676293826, 0.325798407, -0.828513417, -0.561916986, -1.326568269, -0.470709464, -1.547138639, -0.987442952, -0.348350454, 0.475103522, -0.359184691, -2.069455470, -1.759350164, -0.108786312, -0.405221511, -0.384272311, V
0.721316133, 0.922484485, 1.842315271, 0.037454002, -0.006399506, 1.296219858, -0.580644243, -0.342890593, 0.029944671, 0.869860000, 0.754968765, 1.281197959, 0.811413994, -0.111197056, -1.042835249, -1.516056987, 1.164596399, 2.056739226, -0.083137996, 0.210342860, 1.480968281, -0.780744394, 0.240804399, -1.388185344, -0.839655669, 1.634736313, 1.025576722, -1.714050094, -0.849572757, -1.528237529, -0.484321188, -0.458643391, -0.971837237, -0.656343076, 0.227337951, 1.555256024, 0.728705311, 0.223260733, -0.338903444, -1.443867494, 0.477982121, -1.490983735, -1.855406716, 0.495044572, 0.225976803, 0.750629870, 0.658939045, -0.180935251, -0.180591122, 1.302445027, -0.010011427, 0.778046876, 0.105179781, 0.481461693, 1.511520664, 1.956029647, -0.198502940, -0.644702007, -0.522873610, -1.690060874, 0.447724352, 0.160142505, -1.476917195, 1.740639939, 0.897615266, 0.151786492, 0.240705601, 0.949505708, 0.387570643, 0.200050007, -0.877906745, -0.685586736, 0.258275979, -0.323141641, -0.288285504, 1.118594977, 0.172997464, 0.930142377, -0.145311630, -0.889997394, -0.117948359, 0.592076156, 0.715757422, 1.108508463, 0.716221730, -0.324227495, 0.693486660, 0.290521895, -0.145051753, 0.631531999, 0.034764590, -0.259048711, -0.634085479, -0.633322595, -0.193236849, -0.413906647, -0.435611644, 0.543298101, 0.165251006, 0.583385791, -0.231826636, -0.723653324, -0.481362669, 0.242178551, 0.449060697, 0.804015854, 0.310574671, -0.460561535, 0.166103533, -0.029883289, -1.010909268, -0.415367174, 0.186422064, 0.367670496, 0.957438552, 0.913374297, -0.695308091, -0.747082085, 0.389577741, -0.548866407, -1.121093071, -0.470709464, 0.642870475, 0.925948817, -0.346857555, -0.491025252, -0.440734981, -0.599877828, -1.433307510, 0.488463766, -0.804035477, -0.409580045, P
0.898729547, 1.822993689, 0.330821613, 1.466327197, 1.385892564, 0.663189256, 0.414486408, -0.161039192, 0.612518010, 0.855456426, -0.160455567, 0.210299730, 0.616022670, 0.766676276, 0.146227873, -0.080799465, -0.959001419, 0.060562547, -0.775248636, -0.280117091, 0.698598278, 0.660486937, 0.333265305, 0.550988748, -0.997193485, -0.714049956, 0.160894202, 0.086233699, -1.037557519, -0.432934881, 1.013812357, 0.093387240, -0.684841806, -0.332816334, 1.006589074, -1.005171298, 0.297650275, -0.260937408, 1.382299743, -0.507388169, -0.209357282, -0.139613461, -0.284343303, -1.107219353, -0.160032910, -0.170354103, 1.026467590, 0.365862961, -0.077396195, 0.942568964, 1.030594047, -0.305941361, -0.001090096, -0.177029777, 0.350570357, 0.250223749, -0.002344855, 0.803397885, 0.172197189, 0.367760679, -0.631522317, 1.627090394, -0.305491561, -0.128994126, -0.189685252, -0.010885905, -0.898699137, -0.204045400, -1.252642305, -1.188887160, -0.716484135, -0.610735935, -1.637236980, -0.992525022, 0.629704836, 1.313828041, -1.392268288, 0.049672006, 0.240778809, -1.216172743, -1.111938902, 0.941934467, 0.457339699, -0.389987382, 0.778522976, -0.270883046, -0.798277347, -1.217475829, -0.738099389, -0.471292249, -0.955791551, -0.877343840, -0.713917305, -0.583776850, -0.729986838, -0.653620656, 0.033214337, 1.011174094, -0.644336160, -0.278985351, -0.085518390, -0.783369303, -0.990892139, 0.544893375, 0.142511258, -0.398080948, 0.464451037, -0.424607960, -0.646290089, -0.890804678, 0.395606854, 0.376125828, 1.213431766, 0.811030159, 0.450164875, 0.761814117, 1.469941317, 1.505824089, -0.813616723, -1.364527591, 1.028213861, -0.485812837, -0.176675555, 1.090864072, 1.243080045, -0.415881903, -1.196928579, 0.393178351, -0.156307117, 0.501111415, 0.985319958, 1.065017288, P
-0.463038283, 0.478386255, 0.425750933, -0.573631262, -1.136308864, -0.117212024, 0.333775351, 0.538133772, 0.409662436, 0.383371950, -0.637956343, 0.203249377, -0.591024074, 0.293305444, -0.118149604, 0.395461132, -0.312675177, 1.366716408, 1.289041591, 1.773717091, 0.192112231, 0.184025072, -0.660896457, -0.791504528, -0.296352435, -0.191779191, 0.792504849, -0.639828794, -0.601391754, -0.930238404, -0.498440883, 0.551996756, 2.622358795, 1.526698767, 3.226867411, 0.060580758, -1.199289063, -1.336202992, 1.566511190, 1.058489045, 0.376273321, -2.100589905, -0.193676138, 0.544877208, 0.087290678, -0.146059562, -0.083185901, -0.217261006, -0.167691756, 0.971691882, 1.039742227, -0.192753834, -0.050289113, -0.344333799, -1.801269176, -1.046115287, -2.425069269, -0.902582810, -0.248646459, 0.285978297, -0.146119509, 0.351175912, 0.403014481, 1.532241237, 0.639177669, 0.215869558, 1.409120644, 0.971316548, 0.175455482, 0.165108192, 0.319563393, -0.129066169, 0.567450168, 0.172697900, -0.293929713, -0.882243254, 0.505815681, 0.071968667, 0.130990058, -0.754042374, 1.027485882, 0.743457156, 0.164352938, -1.624935034, -0.160071505, 1.036578919, 0.841053244, 0.656441914, 1.232278155, 0.727854076, -0.025351094, -0.306597140, -0.118725858, -0.373806215, 0.083296034, -0.221960413, -0.366461438, -0.722373816, -0.010053592, -0.254883185, -0.214666404, -0.639087915, 0.677988444, 0.429650458, 0.102927064, -0.917565646, -0.455909323, 0.628295268, 0.393578884, 0.355285601, -0.843434454, -0.566760130, -0.661828744, -0.150203397, -0.223825150, 0.814589537, -0.792756198, -0.891370940, -0.166183512, 0.726175155, -0.671957020, -0.679639462, -0.927926083, 1.029020851, -0.787262806, -0.526296620, 0.140496177, 1.984614536, -0.159503614, -0.135486903, -0.156531434, 0.118508016, Q
-0.079723767, 0.566534297, 0.413617110, 0.530423457, 0.359212462, 0.646750648, 0.351813049, 1.057946451, 0.520603265, 0.430697978, 0.346969450, -0.294052293, -0.663116735, 1.287938304, 1.288262308, 0.286845459, 0.622536895, 0.381950564, 0.619007388, -0.550002620, -1.578632308, 1.172156964, -0.763626153, -0.808276819, -1.297392075, -0.915580429, 0.802445528, -0.693757647, -0.146388101, -0.604782237, -0.858252817, -0.674757993, 0.901466042, 0.859183968, 1.765366451, 1.692033787, -0.049540895, -1.519388121, -1.192405331, -0.928435663, -0.528973176, 0.937394006, -0.236126482, -2.407004869, 0.489480439, 1.735663089, 1.332152389, 0.434690708, -0.388593395, 0.262340799, 0.008284933, 0.477664594, 0.305911772, 0.582273091, 0.599993275, -1.189336880, -2.356241871, -0.264493131, -0.476716564, 1.388935283, 1.514061372, -0.028532465, 1.089787209, 1.032084354, 0.897615266, 2.219697731, -1.476404348, 0.453187920, -0.685991804, -0.770045135, -1.987524898, -1.906529676, -0.868752969, -0.740230197, -1.456636846, -1.454713099, -0.770625067, -0.325902862, 0.285304247, 1.652303129, 0.162900589, -1.970187437, -2.321217528, -2.505957053, -2.377297178, -1.521862655, -0.174204851, -1.446250702, -0.933458173, -0.017528113, -0.646228132, -0.759275267, -0.963998300, -0.881996206, -0.638563159, -0.587484501, -0.659991736, -0.848671945, -0.800560363, -0.520647273, -0.174574342, 1.425426955, -0.029437084, -1.053260487, -1.283123662, -1.082011567, -1.138762888, -0.998093901, -0.436335182, -0.848823925, 1.670049342, 0.718751993, 0.932199619, 0.270801998, 2.351016237, 1.508789292, 0.472880805, -0.055638466, 1.367030005, 1.693223054, 0.926385445, 0.314665951, -1.428759768, -1.885106672, -0.249819110, 1.731070930, 1.741847326, 2.082828883, 2.073249264, 1.390662707, 0.242282532, 0.418826466, V
0.163126710, 0.420460399, 0.600382814, 0.749156437, 0.262197006, -0.875118367, -1.385309027, 0.924533399, -0.060898182, -0.350034507, -1.562711890, -0.244196227, 1.012195423, -0.476120055, -0.585576609, -1.056574421, 0.532299931, 1.435389061, 0.991153043, 1.705317811, 0.655552555, -1.178234679, -0.665101505, -0.117883912, -1.458586237, -1.510141874, -1.663865532, -1.244084943, -1.041374132, -1.908218446, -2.205686626, -0.056443884, -0.259636000, -0.679287205, -0.984333766, -0.132889457, -0.298287700, -1.115888446, -0.346993994, -1.518045840, -0.855429139, -0.757703580, -0.570939101, 1.157511564, 1.420988908, 0.251487477, 1.275609536, 1.478578203, 1.634994618, 1.758010679, 0.294165557, 1.722727388, 2.171538506, -0.397956883, -0.975906067, 0.852488910, 1.019742007, -0.654620499, -1.136490799, -0.262184695, 0.458052071, 0.964369563, 1.502720178, 1.445904632, 1.125785396, -0.986920292, -0.368510804, -1.706085267, -1.264330284, -1.336930116, -1.346594912, -0.589349992, 0.163985945, -1.447044602, -1.282875828, -1.328032097, 0.857761381, -0.584544131, -0.281937631, -0.618087354, 1.188536084, 0.664963304, -0.030593765, 1.416297361, 0.131055815, -0.409996999, -0.034150748, -0.536541194, -0.520987331, -1.032786129, -0.969648099, -0.911841974, -0.875183312, -0.617805934, -0.246328067, -0.681743146, -0.657353319, -0.816437542, 0.248442628, -0.589286803, -0.517245545, -0.632139945, 0.994631877, 0.388141821, -0.274335814, 1.067490223, 0.003083296, -0.570729474, -0.286134137, -0.614233833, -0.003337215, 1.571333381, 0.842250876, 1.042024270, 0.988786925, 0.384266881, -0.291254963, 0.877238980, 1.289108840, 1.241673023, -0.570128604, 0.352424385, 0.882663573, 0.168837872, -1.211246166, -1.332937470, -0.061155449, -0.356160743, 1.082335317, 0.910052056, -0.141367405, 0.751201379, Q
-0.083108443, 0.616624772, 0.291327209, 0.841844538, 0.258388548, 0.685107400, 0.189168039, 0.325005038, -0.115296704, 0.692019957, 0.967977872, 0.370695256, 0.348538686, 0.460726734, 0.996239591, 0.848173616, 0.609782554, 0.195710329, 0.690684132, 0.038019093, 1.288939631, 1.332732509, 1.217689056, 0.206811419, 0.154494011, -0.124279345, 3.200003658, 1.193389794, -0.300594196, 1.579779019, 1.203026997, 0.213302985, 0.665255227, -0.292660434, 1.476562770, 0.321617194, 0.837414761, 0.319006434, 1.722771215, 0.132219318, 1.111319889, 1.506662736, -0.874190203, 0.625469188, -0.943609513, 0.766090033, -0.100855542, -0.140785732, -0.802985523, -0.432448826, -0.394234987, 0.344886918, -0.770562726, -0.144855927, -1.111954931, -0.107830234, -1.427071996, -1.897738215, 0.107034301, 0.460594734, -0.128046000, -0.094568704, -0.620624616, -0.280827466, 1.239870461, -0.222852969, -1.347358509, -0.664011787, -1.109789238, -0.854181348, -0.671908991, 0.460991446, 1.113361138, -1.175305089, -1.483245261, -1.040995396, 0.211252431, -2.185939876, -0.830271445, -0.669435173, -1.619388309, -0.723256533, -0.779211774, -0.436756126, -1.454423572, -1.070526784, -1.364396422, -1.700777720, -0.872852568, -0.792325302, -0.888629884, -0.823290211, -0.678044581, -0.043047280, 1.058717311, -0.614483092, -0.677442805, -0.767748872, -0.219799480, -1.121031609, -0.791080667, -0.631744987, -1.170430112, -0.826662881, -0.756393673, -0.560260762, -0.829849625, -0.871842156, -0.740093033, -0.995515600, 1.601970150, 1.194178997, 1.265806984, 0.486893263, 1.166902683, -0.339703624, -1.277619951, 1.531538934, 1.747468636, 1.149013913, -0.404657427, 1.710469374, 0.961582821, 1.034642962, 1.168435087, 0.965835598, 0.580867743, 0.984283220, 0.628432799, 1.276833868, 0.851876502, 1.839433965, Q
